rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
310,Saint Francis,NEC,11-19,94.73426522496393,289,110.80382537564,314,0.1416219240240337,310,11,19,9,9,9-9,0.33619779401947014,0.49779766558450533,0.226108659878655,0.33619779401947014,0.49779766558450533,0.226108659878655,0.8929605368063869,0.7877525774356382,97.94935224450599,105.10468175827825,97.94935224450599,105.10468175827825,95.5102170292451,109.97113459294434,101.2047363240961,122.3837373013939,0.10108894719064183,2,0.018861837336165754,1168.0,1190.0,1173.0,0.9957374254049446,1.0144927536231885,0,0.5,0,55,121,63.780031743056455
311,Central Connecticut,NEC,12-18,92.26810811457969,310,108.03959308198378,275,0.14007214834001822,311,12,18,9,9,9-9,0.26268062681742127,0.3215233622602044,0.21073028861512416,0.26268062681742127,0.3215233622602044,0.21073028861512416,0.94117730835209,0.9157530983636317,95.72511094054322,106.78202126505016,95.72511094054322,106.78202126505016,91.31550412139265,104.9300648450728,0,0,0,0,0.002593123602449565,1135.0,1131.0,1175.3,0.9657108823279164,0.9623074959584788,0,0.5,-15.499347057217085,294,164,62.925835830637396
312,Hartford,AE,8-22,94.16375934376444,296,110.45068303090879,309,0.13768669885081017,312,8,22,6,10,6-10,0.37733163607084214,0.3981718666800961,0.345035462768225,0.37733163607084214,0.3981718666800961,0.345035462768225,0.8704503611575202,0.8063223181984452,99.63852426108494,104.61567637631848,99.63852426108494,104.61567637631848,92.99501368693832,109.03826571661207,112.11637061735519,104.72097158933006,0.6867000372476677,3,-0.03183376994710807,994.0,1084.0,1041.7625,0.9541522179959443,1.0405442699271668,0,0.375,-17.089189384740713,315,241,63.207707580513315
313,North Carolina A&T,MEAC,8-22,93.17627151161028,302,109.3485543956771,293,0.13698678932357108,313,8,22,6,10,6-10,0.3778425628796546,0.5937468522353532,0.22723827763918272,0.3778425628796546,0.5937468522353532,0.22723827763918272,0.8628689461886964,0.720934612314752,98.92678034103588,104.5023530399475,98.92678034103588,104.5023530399475,93.37261158928727,109.43413681098374,94.19957653362417,102.86531617641477,0.2665777555275867,3,-0.046393851494965,1075.0,1095.0,1092.2749999999999,0.9841843858002793,1.002494792977959,0,0.375,-16.722113886180622,310,276,68.66472771972244
314,VMI,BSth,6-19,103.40781034079536,160,121.84148552680834,347,0.13164809069957353,314,6,19,5,13,5-13,0.357085062183556,0.647089675246652,0.2439775468643551,0.357085062183556,0.647089675246652,0.2439775468643551,0.8825266583351046,0.6863316856676617,97.53251677524958,103.760311446994,97.53251677524958,103.760311446994,101.2127683265546,121.6708120864707,99.79688354936634,113.81417213555686,0.1807245836963583,3,-0.06546592284616809,1566.0,1732.0,1523.9999999999998,1.0275590551181104,1.1364829396325462,0,0.2777777777777778,-15.163074272758443,291,310,82.97472495686968
315,Southeast Missouri St.,OVC,6-23,90.5792091604547,324,106.939194309317,258,0.12904710352107848,315,6,23,3,15,3-15,0.4429124304005774,0.5063120983850061,0.4041681888545377,0.4429124304005774,0.5063120983850061,0.4041681888545377,0.8713076298993591,0.8323953161841001,102.00035850970366,104.71191721841048,102.00035850970366,104.71191721841048,91.38563205162608,107.80575411447042,95.1950129510383,109.29708425216604,0.16957604752523386,2,-0.022149636242206477,1160.0,1325.0,1232.5,0.9411764705882353,1.075050709939148,0,0.16666666666666666,-17.98164631535885,328,224,66.58575487058255
316,Maryland Eastern Shore,MEAC,11-21,92.01301422733253,312,108.97063525584855,285,0.1250769476068933,316,11,21,8,8,8-8,0.32603756176204457,0.4817197704814111,0.2099180201920681,0.32603756176204457,0.4817197704814111,0.2099180201920681,0.8974819165221407,0.810635989701363,97.70943777284059,105.5168716345636,97.70943777284059,105.5168716345636,90.2647656418181,105.82435950110929,102.24951016878194,109.20920068955348,0.31923990790045637,1,0.013732208890166298,983.0,1034.0,1045.2625,0.940433623132945,0.9892251946281436,0,0.5,-16.705890108700626,309,135,65.50961237988679
317,Fairleigh Dickinson,NEC,11-21,91.51200171852227,320,109.02099183689222,286,0.11781266300304305,317,11,21,10,8,10-8,0.33524726895501855,0.4868882749434753,0.22778541263790691,0.33524726895501855,0.4868882749434753,0.22778541263790691,0.8986800501592758,0.8119092836250285,98.15233438041525,105.48265338079943,98.15233438041525,105.48265338079943,93.26186567722725,108.26144466738249,87.17981275921545,102.56024349117872,0.13371630310892474,3,0.040901102589144867,1206.0,1220.0,1230.7499999999998,0.9798903107861062,0.9912654885232584,0,0.5555555555555556,-16.807530302913168,312,73,67.06272889206453
318,Centenary,Sum,6-21,95.21333735177272,284,113.4852888379995,338,0.11723675288104732,318,6,21,3,15,3-15,0.4315360759664251,0.5417036867594612,0.37645227056990715,0.4315360759664251,0.5417036867594612,0.37645227056990715,0.8564728042598395,0.7412797750137549,101.56654135811425,104.36464971047405,101.56654135811425,104.36464971047405,92.47654673343251,113.65393185921222,94.31937844868561,117.36305589455849,0.07490101394287796,3,-0.005760082796471749,1200.0,1409.0,1272.7125,0.9428680868617224,1.1070842786568058,0,0.16666666666666666,-15.982769020730911,302,180,69.18564107617408
319,St. Francis NY,NEC,11-18,88.55066977267285,335,105.84162290180146,237,0.11392687959191537,319,11,18,8,10,8-10,0.30001846665491094,0.4147170021719781,0.2299249171722588,0.30001846665491094,0.4147170021719781,0.2299249171722588,0.9066937519464686,0.8274210109281426,97.05444753949133,106.28699813750845,97.05444753949133,106.28699813750845,86.5442306611812,104.15181414605256,76.14228967765078,91.4553472541275,0.108385382921975,2,0.037759854666978676,1081.0,1125.0,1185.6374999999998,0.9117457907665709,0.9488566277635451,0,0.4444444444444444,-14.502941901536886,280,77,64.00113128030634
320,Houston Christian,GWC,12-21,93.98280040736928,297,112.53988430389722,334,0.11182309861665865,320,12,21,9,3,9-3,0.2852505484819021,0.4250253149369787,0.11230608224892612,0.2852505484819021,0.4250253149369787,0.11230608224892612,0.9194164998761476,0.8668208265719656,96.08285976596628,106.53731671023625,96.08285976596628,106.53731671023625,92.59384775230917,105.73920459030468,74.56561763553789,103.15676153355041,0.02337220355333295,1,0.004704512746300404,895.0,858.0,904.7499999999998,0.9892235424150321,0.9483282674772039,0,0.75,-17.415219530817737,322,159,72.35540146656462
321,UMBC,AE,4-26,95.56337030527285,282,115.01437217144978,341,0.10616029314038146,321,4,26,3,13,3-13,0.3742196057962689,0.39071274433442116,0.34904797988568176,0.3742196057962689,0.39071274433442116,0.34904797988568176,0.9011063280972497,0.8755499416215737,99.03613112732121,104.46436912856227,99.03613112732121,104.46436912856227,96.9447608132767,114.95601775670349,59.794116563757896,98.589888392836,0.0031704492786076227,1,-0.09930871332407734,1040.0,1180.0,1067.8374999999999,0.9739309585962285,1.10503704917649,0,0.1875,-21.950070527196427,343,340,65.78374317267946
322,Toledo,MAC,3-28,89.76576243621528,329,108.2069100180014,277,0.1044547972339224,322,3,28,1,15,1-15,0.5278260486683817,0.5738818854885472,0.48456014735802067,0.5278260486683817,0.5738818854885472,0.48456014735802067,0.846441264085794,0.8010868086036252,103.47970257393428,102.23155590497431,103.47970257393428,102.23155590497431,85.4890916120784,104.66686594881163,117.73487119397987,126.42390792823552,0.30600533938150376,3,-0.033106552468903205,782.0,990.0,942.9625000000001,0.8293012712594614,1.0498826835637682,0,0.0625,-21.591712241786134,342,246,60.438030771900024
323,Florida A&M,MEAC,8-22,94.72623583685419,290,114.40465484599619,340,0.10241875541774827,323,8,22,5,11,5-11,0.35287024388782184,0.5344592873125001,0.21544280895584222,0.35287024388782184,0.5344592873125001,0.21544280895584222,0.8815668552352832,0.7770862912012806,97.98012899608722,104.60780404036974,97.98012899608722,104.60780404036974,94.85983907520679,117.22602190361286,88.99305041922213,105.32055535817997,0.1259581277615467,3,-0.010782383115013339,1009.0,1134.0,1039.0625,0.9710676691729323,1.0913684210526315,0,0.3125,-17.376618240794976,321,190,67.50280336458125
324,Presbyterian,BSth,4-26,91.99314143092732,313,111.45034503922159,323,0.09917285906615278,324,4,26,2,16,2-16,0.4245167288009847,0.6898060327197751,0.2476571928551245,0.4245167288009847,0.6898060327197751,0.2476571928551245,0.8134488704370924,0.6038202868036872,100.45623995698179,103.41718688996613,100.45623995698179,103.41718688996613,89.81379047516118,110.99726670007838,89.15743529908292,109.87504829136401,0.08295862478463223,6,-0.09447337779859358,1137.0,1276.0,1224.45,0.9285801788558128,1.042100534934052,0,0.1111111111111111,-19.141246937165494,335,337,62.318597542503205
325,Southern Utah,Sum,5-22,89.93637029436981,327,109.1117905436699,288,0.09773829705662795,325,5,22,3,15,3-15,0.43492890972985926,0.5474553074685524,0.37866571086051265,0.43492890972985926,0.5474553074685524,0.37866571086051265,0.8732051601877103,0.792177425259448,102.15323428333559,104.75061735087571,102.15323428333559,104.75061735087571,88.87858859412526,109.21270888337136,127.56008338213618,137.13323003980415,0.30317955316698264,2,0.0028014773885268462,1128.0,1335.0,1240.875,0.909035962526443,1.0758537322453914,0,0.16666666666666666,-17.420085426727226,323,162,66.73696346824579
326,UT Rio Grande Valley,GWC,6-27,89.17887845295877,334,108.22202120309058,278,0.09746470999252003,326,6,27,4,8,4-8,0.38008576021407703,0.5669000510085495,0.1147526744996105,0.38008576021407703,0.5669000510085495,0.1147526744996105,0.8611387687709983,0.7730421335674612,99.17735401699318,105.06453056609485,99.17735401699318,105.06453056609485,88.25011716976339,106.87504720444332,75.57721052972781,105.68738294448997,0.02070812927507312,3,-0.07927676654374671,823.0,828.0,866.2374999999998,0.9500858598248173,0.9558579488881516,0,0.3333333333333333,-21.145320589248026,341,326,66.2698903312149
327,Coppin St.,MEAC,5-22,89.84294295436051,328,109.41726233592937,295,0.09391743307669646,327,5,22,3,13,3-13,0.33708387326171313,0.5274055151721331,0.23138327992117416,0.33708387326171313,0.5274055151721331,0.23138327992117416,0.8701120194812175,0.7184803948887865,98.16125653961879,105.10560524516856,98.16125653961879,105.10560524516856,89.23297985738391,107.66397753231797,94.81699892680108,110.15435932058752,0.1513257879980468,3,-0.08695630518221587,996.0,1076.0,1067.3625,0.9331412711239153,1.008092377238286,0,0.1875,-17.624499077195033,325,332,64.0906843323652
328,Mississippi Valley St.,SWAC,8-23,92.30909906452774,309,112.42988963982165,333,0.09383770124163575,328,8,23,8,10,8-10,0.3400258755763639,0.6162479194930847,0.15721970159274,0.3400258755763639,0.6162479194930847,0.15721970159274,0.8788549489820501,0.7293427137543297,95.36015104204142,103.6276037837426,95.36015104204142,103.6276037837426,92.22145176646944,109.87179126662406,93.43815938454989,105.77554192823935,0.19368767255754019,2,-0.04467511421061493,1198.0,1204.0,1256.3375,0.9535654233038494,0.9583412100649705,0,0.4444444444444444,-18.13733377039417,331,274,66.81917037237119
329,Gardner Webb,BSth,5-21,91.5170915592964,319,111.96133554241327,330,0.08958438187553984,329,5,21,5,13,5-13,0.37425602062689917,0.6566464485572368,0.24874916376897138,0.37425602062689917,0.6566464485572368,0.24874916376897138,0.8621798841810601,0.6577603243088683,99.87280965004446,104.76249295319681,99.87280965004446,104.76249295319681,90.38880163128482,110.84467753183418,90.70975447532645,102.30017896720713,0.20055406721771304,2,-0.03924267536576387,1223.0,1352.0,1294.45,0.9448028120050986,1.044459036656495,0,0.2777777777777778,-16.544410658921237,307,256,69.7726661701611
330,Winston Salem St.,ind,8-17,88.26720754770473,337,107.98968421807115,274,0.08954762431426802,330,8,17,0,0,0-0,0.3577605107996364,0.3577605107996364,0,0.3577605107996364,0.3577605107996364,0,0.8688755949926825,0.8688755949926825,98.80741879214499,105.02341278648593,98.80741879214499,105.02341278648593,0,0,81.05837646978931,97.96322523233309,0.10171071739075833,3,0.07110849170899766,0,0,0,0,0,0,0,-12.843299070672565,253,33,66.07379941805698
331,Tennessee Martin,OVC,2-25,91.53561004359725,318,111.99041742961043,331,0.08953057237086395,331,2,25,1,17,1-17,0.45733626605054717,0.5547042771577928,0.40865226049692455,0.45733626605054717,0.5547042771577928,0.40865226049692455,0.8416256633572511,0.7361270531922137,101.90540529131452,103.69375710601274,101.90540529131452,103.69375710601274,89.76508070108498,111.59372816904995,93.21646699841742,106.86894018959222,0.17195899867077727,3,-0.10095824566809825,1140.0,1376.0,1240.6000000000001,0.918910204739642,1.10914073835241,0,0.05555555555555555,-19.467344654960623,337,341,69.58438266750402
332,Stetson,ASun,5-22,91.31933097541429,321,111.8068672300739,328,0.08885302584366099,332,5,22,5,15,5-15,0.4335026467524647,0.5663425488719444,0.3870086810106468,0.4335026467524647,0.5663425488719444,0.3870086810106468,0.8635935082242452,0.7152259568887464,100.6503312959123,103.06439454176568,100.6503312959123,103.06439454176568,90.69732448383876,109.27555971291528,75.30375620894094,103.69987647341306,0.02461045833092441,3,0.015642086108876074,1230.0,1443.0,1344.3500000000001,0.9149403057239557,1.0733811879346895,0,0.25,-17.17820114673853,318,129,65.30376672059417
333,Utah Valley,GWC,8-18,89.5372848045381,332,109.69804806541615,299,0.08823495589976116,333,8,18,5,7,5-7,0.2763594674485675,0.43975447219892777,0.11632995424969705,0.2763594674485675,0.43975447219892777,0.11632995424969705,0.8950522282813332,0.806918282988287,96.53072596724482,107.35193205822193,96.53072596724482,107.35193205822193,85.727624141043,109.56233023888173,92.64840253531167,106.60704117575368,0.16604989086337316,3,-0.041802012998364,709.0,736.0,758.15,0.935171140275671,0.9707841456176218,0,0.4166666666666667,-14.663669245578863,285,262,61.22102413988068
334,Alabama A&M,SWAC,8-14,88.46986998989027,336,108.93435331034965,284,0.08371118230255233,334,8,14,8,9,8-9,0.24294615499518457,0.6733863097540538,0.14479812277401236,0.24294615499518457,0.6733863097540538,0.14479812277401236,0.9277731039498133,0.7024314055151528,92.88955198276041,106.00376611768274,92.88955198276041,106.00376611768274,89.71059914234597,108.9721057936909,68.14339793800258,98.7126228382557,0.013899802487544863,1,-7.179611457619473e-05,1155.0,1163.0,1220.8624999999997,0.9460524833877691,0.9526052278614506,0,0.47058823529411764,-11.926863835462429,239,169,69.17491901541625
335,NJIT,GWC,7-21,86.56718324789136,342,106.93134065062097,257,0.08094613635848362,335,7,21,4,8,4-8,0.2968493846966367,0.4811266695731929,0.11757815114728015,0.2968493846966367,0.4811266695731929,0.11757815114728015,0.9084301132155597,0.8336184740862269,97.05384155082173,107.67181859689344,97.05384155082173,107.67181859689344,89.50472695860212,108.5972075307509,68.87651810644792,108.95477394027259,0.005096447618143666,2,-0.058973078868761075,784.0,805.0,816.925,0.9596964225602106,0.9854025767359306,0,0.3333333333333333,-17.56365871462734,324,300,66.07452295794356
336,Wagner,NEC,5-26,90.23823635006926,325,111.57794107006049,326,0.0800913545913321,336,5,26,3,15,3-15,0.31291731044913385,0.38818184970733866,0.2585595876515414,0.31291731044913385,0.38818184970733866,0.2585595876515414,0.9114891047150354,0.8569851486201501,96.79036370871775,105.25278907381579,96.79036370871775,105.25278907381579,90.45107530889754,113.25656124930791,86.26225530982946,91.09740482935919,0.34815078922715137,1,-0.0939281285441537,1077.0,1237.0,1161.2500000000002,0.9274488697524218,1.065231431646932,0,0.16666666666666666,-22.35815570009239,344,336,65.8291283724842
337,North Carolina Central,ind,3-22,87.05426834263982,341,107.68740589888219,267,0.07972709031296864,337,3,22,2,2,2-2,0.4262862933676259,0.4712424824848547,0.19026630050217502,0.4262862933676259,0.4712424824848547,0.19026630050217502,0.8555070215055919,0.8336268196297053,100.52611682863521,103.51213401429415,100.52611682863521,103.51213401429415,86.97341252706832,100.89560896179222,70.95402242633735,96.65469099547013,0.02779270660674639,2,-0.04287404263529759,259.0,267.0,284.175,0.9114102225741181,0.9395618896806545,0,0.5,-17.25409969468273,320,267,66.53388200667125
338,Dartmouth,Ivy,4-23,85.16229290359664,344,106.13083886974135,240,0.07369218602894805,338,4,23,1,13,1-13,0.3962016839214639,0.37341921501576525,0.4173568336196127,0.3962016839214639,0.37341921501576525,0.4173568336196127,0.887915518304724,0.9009143471226195,100.20280697644814,104.55027867158132,100.20280697644814,104.55027867158132,83.60375000891608,105.7800419612251,76.10748868686409,98.12028602528345,0.05109869244368773,2,-0.03225551290183298,729.0,935.0,881.3124999999998,0.8271753776327923,1.0609176654138006,0,0.07142857142857142,-18.923396883394368,334,243,62.93881819908424
339,Howard,MEAC,7-25,88.23653637946308,338,110.26065953281608,303,0.07159121022244824,339,7,25,6,10,6-10,0.35518687789888026,0.5134330012343287,0.2204686428078951,0.35518687789888026,0.5134330012343287,0.2204686428078951,0.9066156249863733,0.8436550362050766,98.4660477386852,104.94380774552754,98.4660477386852,104.94380774552754,89.45282577612022,109.28758784298995,82.93355951613226,114.3147015036188,0.024351072346421702,1,0.03142756452238185,974.0,1088.0,1053.8875,0.9241973170760636,1.0323682556250073,0,0.375,-20.88369151418894,340,93,64.25574766546285
